Country;year;temp
Lithuania;1992;7.47
Lithuania;1993;6.24
Lithuania;1994;6.81
Lithuania;1995;7.01
Lithuania;1996;5.41
Lithuania;1997;6.73
Lithuania;1998;6.65
Lithuania;1999;7.68
Lithuania;2000;8.11
Lithuania;2001;7.12
Lithuania;2002;7.71
Lithuania;2003;6.83
Lithuania;2004;6.84
Lithuania;2005;6.92
Lithuania;2006;7.42
Lithuania;2007;7.85
Lithuania;2008;8.18
Lithuania;2009;7.1
Lithuania;2010;6.33
Lithuania;2011;7.64
Lithuania;2012;6.72
Lithuania;2013;NA
Luxembourg;1743;NA
Luxembourg;1744;NA
Luxembourg;1745;NA
Luxembourg;1746;NA
Luxembourg;1747;NA
Luxembourg;1748;NA
Luxembourg;1749;NA
Luxembourg;1750;NA
Luxembourg;1751;NA
Luxembourg;1752;NA
Luxembourg;1753;9.14
Luxembourg;1754;8.83
Luxembourg;1755;8.55
Luxembourg;1756;9.05
Luxembourg;1757;8.84
Luxembourg;1758;8.51
Luxembourg;1759;9.5
Luxembourg;1760;9.44
Luxembourg;1761;9.41
Luxembourg;1762;8.8
Luxembourg;1763;8.62
Luxembourg;1764;9.19
Luxembourg;1765;8.96
Luxembourg;1766;8.77
Luxembourg;1767;8.63
Luxembourg;1768;8.73
Luxembourg;1769;8.86
Luxembourg;1770;8.8
Luxembourg;1771;8.5
Luxembourg;1772;9.7
Luxembourg;1773;9.39
Luxembourg;1774;9.04
Luxembourg;1775;9.78
Luxembourg;1776;8.91
Luxembourg;1777;8.84
Luxembourg;1778;9.64
Luxembourg;1779;10.28
Luxembourg;1780;9.25
Luxembourg;1781;10.21
Luxembourg;1782;8.36
Luxembourg;1783;9.84
Luxembourg;1784;8
Luxembourg;1785;8.06
Luxembourg;1786;8.26
Luxembourg;1787;9.33
Luxembourg;1788;9.03
Luxembourg;1789;8.66
Luxembourg;1790;9.35
Luxembourg;1791;9.46
Luxembourg;1792;9.29
Luxembourg;1793;9.44
Luxembourg;1794;9.9
Luxembourg;1795;9.08
Luxembourg;1796;9.09
Luxembourg;1797;9.56
Luxembourg;1798;9.34
Luxembourg;1799;7.48
Luxembourg;1800;9.21
Luxembourg;1801;9.55
Luxembourg;1802;9.16
Luxembourg;1803;8.39
Luxembourg;1804;8.97
Luxembourg;1805;7.55
Luxembourg;1806;9.93
Luxembourg;1807;9.18
Luxembourg;1808;8.25
Luxembourg;1809;8.68
Luxembourg;1810;8.57
Luxembourg;1811;10.16
Luxembourg;1812;7.99
Luxembourg;1813;8.58
Luxembourg;1814;8.03
Luxembourg;1815;8.76
Luxembourg;1816;7.62
Luxembourg;1817;8.86
Luxembourg;1818;9.34
Luxembourg;1819;9.61
Luxembourg;1820;8.35
Luxembourg;1821;9.36
Luxembourg;1822;10.37
Luxembourg;1823;8.69
Luxembourg;1824;9.3
Luxembourg;1825;9.78
Luxembourg;1826;9.53
Luxembourg;1827;8.91
Luxembourg;1828;9.75
Luxembourg;1829;7.32
Luxembourg;1830;8.23
Luxembourg;1831;9.65
Luxembourg;1832;8.64
Luxembourg;1833;9.07
Luxembourg;1834;10.41
Luxembourg;1835;8.93
Luxembourg;1836;9.18
Luxembourg;1837;8.42
Luxembourg;1838;7.86
Luxembourg;1839;9.11
Luxembourg;1840;8.25
Luxembourg;1841;9.29
Luxembourg;1842;8.77
Luxembourg;1843;9.2
Luxembourg;1844;8.3
Luxembourg;1845;7.97
Luxembourg;1846;10.11
Luxembourg;1847;8.59
Luxembourg;1848;9.11
Luxembourg;1849;8.91
Luxembourg;1850;8.43
Luxembourg;1851;8.51
Luxembourg;1852;9.75
Luxembourg;1853;7.96
Luxembourg;1854;8.94
Luxembourg;1855;7.55
Luxembourg;1856;8.96
Luxembourg;1857;9.65
Luxembourg;1858;8.47
Luxembourg;1859;9.88
Luxembourg;1860;7.89
Luxembourg;1861;9.01
Luxembourg;1862;9.67
Luxembourg;1863;9.61
Luxembourg;1864;7.74
Luxembourg;1865;9.52
Luxembourg;1866;9.56
Luxembourg;1867;8.91
Luxembourg;1868;10.28
Luxembourg;1869;9.03
Luxembourg;1870;8.23
Luxembourg;1871;7.86
Luxembourg;1872;10.03
Luxembourg;1873;9.28
Luxembourg;1874;8.94
Luxembourg;1875;8.82
Luxembourg;1876;9.23
Luxembourg;1877;9.24
Luxembourg;1878;9.06
Luxembourg;1879;7.6
Luxembourg;1880;9.32
Luxembourg;1881;8.57
Luxembourg;1882;9.09
Luxembourg;1883;8.87
Luxembourg;1884;9.54
Luxembourg;1885;8.66
Luxembourg;1886;9.03
Luxembourg;1887;7.9
Luxembourg;1888;7.95
Luxembourg;1889;8.24
Luxembourg;1890;8.03
Luxembourg;1891;8.39
Luxembourg;1892;8.62
Luxembourg;1893;9.39
Luxembourg;1894;9.12
Luxembourg;1895;8.45
Luxembourg;1896;8.51
Luxembourg;1897;9.15
Luxembourg;1898;9.52
Luxembourg;1899;9.32
Luxembourg;1900;9.49
Luxembourg;1901;8.66
Luxembourg;1902;8.54
Luxembourg;1903;9.24
Luxembourg;1904;9.33
Luxembourg;1905;8.89
Luxembourg;1906;9.22
Luxembourg;1907;8.84
Luxembourg;1908;8.47
Luxembourg;1909;8.33
Luxembourg;1910;9.26
Luxembourg;1911;9.91
Luxembourg;1912;9.01
Luxembourg;1913;9.51
Luxembourg;1914;9.27
Luxembourg;1915;8.99
Luxembourg;1916;9.32
Luxembourg;1917;8.25
Luxembourg;1918;9.39
Luxembourg;1919;8.36
Luxembourg;1920;9.52
Luxembourg;1921;10.12
Luxembourg;1922;8.42
Luxembourg;1923;9.19
Luxembourg;1924;8.73
Luxembourg;1925;9.07
Luxembourg;1926;9.65
Luxembourg;1927;9.15
Luxembourg;1928;9.6
Luxembourg;1929;8.72
Luxembourg;1930;9.81
Luxembourg;1931;8.66
Luxembourg;1932;9.23
Luxembourg;1933;8.89
Luxembourg;1934;10.15
Luxembourg;1935;9.46
Luxembourg;1936;9.38
Luxembourg;1937;9.69
Luxembourg;1938;9.56
Luxembourg;1939;9.39
Luxembourg;1940;8.11
Luxembourg;1941;8.56
Luxembourg;1942;8.61
Luxembourg;1943;9.93
Luxembourg;1944;9.23
Luxembourg;1945;10.02
Luxembourg;1946;9.28
Luxembourg;1947;9.93
Luxembourg;1948;9.88
Luxembourg;1949;10.12
Luxembourg;1950;9.56
Luxembourg;1951;9.62
Luxembourg;1952;9.23
Luxembourg;1953;9.83
Luxembourg;1954;8.9
Luxembourg;1955;8.89
Luxembourg;1956;8.14
Luxembourg;1957;9.73
Luxembourg;1958;9.38
Luxembourg;1959;10.43
Luxembourg;1960;9.63
Luxembourg;1961;10.18
Luxembourg;1962;8.23
Luxembourg;1963;8.02
Luxembourg;1964;9.36
Luxembourg;1965;8.7
Luxembourg;1966;9.67
Luxembourg;1967;9.74
Luxembourg;1968;9.08
Luxembourg;1969;9.16
Luxembourg;1970;9.11
Luxembourg;1971;9.49
Luxembourg;1972;8.97
Luxembourg;1973;9.37
Luxembourg;1974;9.79
Luxembourg;1975;9.78
Luxembourg;1976;10.09
Luxembourg;1977;9.7
Luxembourg;1978;8.82
Luxembourg;1979;8.85
Luxembourg;1980;8.88
Luxembourg;1981;9.31
Luxembourg;1982;10.1
Luxembourg;1983;9.99
Luxembourg;1984;9.24
Luxembourg;1985;8.53
Luxembourg;1986;9.03
Luxembourg;1987;8.76
Luxembourg;1988;10.19
Luxembourg;1989;10.59
Luxembourg;1990;10.59
Luxembourg;1991;9.45
Luxembourg;1992;10.22
Luxembourg;1993;9.65
Luxembourg;1994;10.82
Luxembourg;1995;10.34
Luxembourg;1996;8.65
Luxembourg;1997;10.17
Luxembourg;1998;10
Luxembourg;1999;10.54
Luxembourg;2000;10.79
Luxembourg;2001;10.21
Luxembourg;2002;10.71
Luxembourg;2003;10.7
Luxembourg;2004;9.98
Luxembourg;2005;10.31
Luxembourg;2006;10.73
Luxembourg;2007;10.76
Luxembourg;2008;10.13
Luxembourg;2009;10.33
Luxembourg;2010;9.13
Luxembourg;2011;11.03
Luxembourg;2012;10.11
Luxembourg;2013;NA
Madagascar;1787;NA
Madagascar;1788;NA
Madagascar;1789;NA
Madagascar;1790;22.34
Madagascar;1791;22.78
Madagascar;1792;NA
Madagascar;1793;NA
Madagascar;1794;NA
Madagascar;1795;NA
Madagascar;1796;NA
Madagascar;1797;NA
Madagascar;1798;NA
Madagascar;1799;NA
Madagascar;1800;NA
Madagascar;1801;NA
Madagascar;1802;NA
Madagascar;1803;NA
Madagascar;1804;NA
Madagascar;1805;NA
Madagascar;1806;NA
Madagascar;1807;NA
Madagascar;1808;NA
Madagascar;1809;NA
Madagascar;1810;NA
Madagascar;1811;NA
Madagascar;1812;NA
Madagascar;1813;NA
Madagascar;1814;NA
Madagascar;1815;NA
Madagascar;1816;NA
Madagascar;1817;NA
Madagascar;1818;NA
Madagascar;1819;NA
Madagascar;1820;NA
Madagascar;1821;NA
Madagascar;1822;NA
Madagascar;1823;NA
Madagascar;1824;NA
Madagascar;1825;NA
Madagascar;1826;NA
Madagascar;1827;NA
Madagascar;1828;NA
Madagascar;1829;NA
Madagascar;1830;NA
Madagascar;1831;NA
Madagascar;1832;NA
Madagascar;1833;NA
Madagascar;1834;NA
Madagascar;1835;NA
Madagascar;1836;NA
Madagascar;1837;NA
Madagascar;1838;NA
Madagascar;1839;NA
Madagascar;1840;NA
Madagascar;1841;NA
Madagascar;1842;NA
Madagascar;1843;NA
Madagascar;1844;NA
Madagascar;1845;NA
Madagascar;1846;NA
Madagascar;1847;NA
Madagascar;1848;NA
Madagascar;1849;NA
Madagascar;1850;NA
Madagascar;1851;NA
Madagascar;1852;NA
Madagascar;1853;22.17
Madagascar;1854;22.3
Madagascar;1855;22.14
Madagascar;1856;21.98
Madagascar;1857;21.83
Madagascar;1858;22.23
Madagascar;1859;22.37
Madagascar;1860;NA
Madagascar;1861;22.26
Madagascar;1862;NA
Madagascar;1863;NA
Madagascar;1864;22.12
Madagascar;1865;NA
Madagascar;1866;NA
Madagascar;1867;NA
Madagascar;1868;NA
Madagascar;1869;NA
Madagascar;1870;NA
Madagascar;1871;NA
Madagascar;1872;NA
Madagascar;1873;NA
Madagascar;1874;NA
Madagascar;1875;NA
Madagascar;1876;22.12
Madagascar;1877;22.64
Madagascar;1878;22.87
Madagascar;1879;NA
Madagascar;1880;NA
Madagascar;1881;NA
Madagascar;1882;NA
Madagascar;1883;NA
Madagascar;1884;NA
Madagascar;1885;NA
Madagascar;1886;NA
Madagascar;1887;NA
Madagascar;1888;NA
Madagascar;1889;22.63
Madagascar;1890;NA
Madagascar;1891;22
Madagascar;1892;22.31
Madagascar;1893;21.92
Madagascar;1894;22.37
Madagascar;1895;22.45
Madagascar;1896;22.52
Madagascar;1897;22.67
Madagascar;1898;22.61
Madagascar;1899;22.27
Madagascar;1900;22.92
Madagascar;1901;22.69
Madagascar;1902;22.8
Madagascar;1903;22.57
Madagascar;1904;22.08
Madagascar;1905;22.65
Madagascar;1906;22.48
Madagascar;1907;22.29
Madagascar;1908;22.68
Madagascar;1909;22.6
Madagascar;1910;22.16
Madagascar;1911;22.17
Madagascar;1912;22.81
Madagascar;1913;22.53
Madagascar;1914;22.73
Madagascar;1915;22.72
Madagascar;1916;22.35
Madagascar;1917;22.18
Madagascar;1918;22.3
Madagascar;1919;22.63
Madagascar;1920;22.3
Madagascar;1921;22.32
Madagascar;1922;22.28
Madagascar;1923;22.68
Madagascar;1924;22.38
Madagascar;1925;22.7
Madagascar;1926;23.06
Madagascar;1927;22.42
Madagascar;1928;22.68
Madagascar;1929;22.61
Madagascar;1930;22.26
Madagascar;1931;22.93
Madagascar;1932;22.6
Madagascar;1933;22.61
Madagascar;1934;22.65
Madagascar;1935;22.5
Madagascar;1936;22.88
Madagascar;1937;22.87
Madagascar;1938;22.73
Madagascar;1939;22.78
Madagascar;1940;22.99
Madagascar;1941;23.03
Madagascar;1942;22.68
Madagascar;1943;22.37
Madagascar;1944;22.75
Madagascar;1945;22.73
Madagascar;1946;22.79
Madagascar;1947;22.74
Madagascar;1948;22.92
Madagascar;1949;22.99
Madagascar;1950;22.51
Madagascar;1951;22.67
Madagascar;1952;22.82
Madagascar;1953;22.82
Madagascar;1954;22.92
Madagascar;1955;22.7
Madagascar;1956;22.61
Madagascar;1957;22.84
Madagascar;1958;22.91
Madagascar;1959;22.77
Madagascar;1960;22.69
Madagascar;1961;23.43
Madagascar;1962;22.83
Madagascar;1963;22.55
Madagascar;1964;22.49
Madagascar;1965;22.34
Madagascar;1966;22.92
Madagascar;1967;23.15
Madagascar;1968;22.49
Madagascar;1969;23.4
Madagascar;1970;23.13
Madagascar;1971;22.58
Madagascar;1972;22.83
Madagascar;1973;22.92
Madagascar;1974;22.57
Madagascar;1975;22.58
Madagascar;1976;22.86
Madagascar;1977;23.19
Madagascar;1978;23.17
Madagascar;1979;22.99
Madagascar;1980;23.02
Madagascar;1981;22.93
Madagascar;1982;23
Madagascar;1983;23.26
Madagascar;1984;22.67
Madagascar;1985;22.88
Madagascar;1986;22.79
Madagascar;1987;23.37
Madagascar;1988;23.25
Madagascar;1989;22.93
Madagascar;1990;23.12
Madagascar;1991;23.33
Madagascar;1992;23.34
Madagascar;1993;23.46
Madagascar;1994;23.44
Madagascar;1995;23.48
Madagascar;1996;23.26
Madagascar;1997;23.45
Madagascar;1998;23.75
Madagascar;1999;23.42
Madagascar;2000;23.32
Madagascar;2001;23.59
Madagascar;2002;23.62
Madagascar;2003;23.5
Madagascar;2004;23.45
Madagascar;2005;23.62
Madagascar;2006;23.66
Madagascar;2007;23.65
Madagascar;2008;23.33
Madagascar;2009;23.62
Madagascar;2010;23.85
Madagascar;2011;23.78
Madagascar;2012;23.33
Madagascar;2013;NA
Malawi;1850;NA
Malawi;1851;NA
Malawi;1852;NA
Malawi;1853;NA
Malawi;1854;NA
Malawi;1855;NA
Malawi;1856;NA
Malawi;1857;NA
Malawi;1858;NA
Malawi;1859;NA
Malawi;1860;NA
Malawi;1861;NA
Malawi;1862;NA
Malawi;1863;NA
Malawi;1864;20.78
Malawi;1865;NA
Malawi;1866;NA
Malawi;1867;NA
Malawi;1868;NA
Malawi;1869;NA
Malawi;1870;NA
Malawi;1871;NA
Malawi;1872;NA
Malawi;1873;NA
Malawi;1874;NA
Malawi;1875;NA
Malawi;1876;20.74
Malawi;1877;21.31
Malawi;1878;21.44
Malawi;1879;NA
Malawi;1880;NA
Malawi;1881;NA
Malawi;1882;NA
Malawi;1883;NA
Malawi;1884;NA
Malawi;1885;20.77
Malawi;1886;20.83
Malawi;1887;20.67
Malawi;1888;20.93
Malawi;1889;21.32
Malawi;1890;20.63
Malawi;1891;20.74
Malawi;1892;21.19
Malawi;1893;20.69
Malawi;1894;21.1
Malawi;1895;21.22
Malawi;1896;21.33
Malawi;1897;21.38
Malawi;1898;21.23
Malawi;1899;20.97
Malawi;1900;21.61
Malawi;1901;21.14
Malawi;1902;21.5
Malawi;1903;21.44
Malawi;1904;20.42
Malawi;1905;21.28
Malawi;1906;21.03
Malawi;1907;20.6
Malawi;1908;21.44
Malawi;1909;21.32
Malawi;1910;20.71
Malawi;1911;20.77
Malawi;1912;21.55
Malawi;1913;21.21
Malawi;1914;21.54
Malawi;1915;21.57
Malawi;1916;21.22
Malawi;1917;21.22
Malawi;1918;21.04
Malawi;1919;21.43
Malawi;1920;21.32
Malawi;1921;21.17
Malawi;1922;21.74
Malawi;1923;21.62
Malawi;1924;21.53
Malawi;1925;21.15
Malawi;1926;21.36
Malawi;1927;20.96
Malawi;1928;21.22
Malawi;1929;21.33
Malawi;1930;20.99
Malawi;1931;21.53
Malawi;1932;21.27
Malawi;1933;21.2
Malawi;1934;21.36
Malawi;1935;21.05
Malawi;1936;20.96
Malawi;1937;21.28
Malawi;1938;21.46
Malawi;1939;21.09
Malawi;1940;21.35
Malawi;1941;21.8
Malawi;1942;21.64
Malawi;1943;21.32
Malawi;1944;21.48
Malawi;1945;21.08
Malawi;1946;21.22
Malawi;1947;21.31
Malawi;1948;21.52
Malawi;1949;21.83
Malawi;1950;21.01
Malawi;1951;21.45
Malawi;1952;21.36
Malawi;1953;21.48
Malawi;1954;21.58
Malawi;1955;21.42
Malawi;1956;21.03
Malawi;1957;21.71
Malawi;1958;21.74
Malawi;1959;21.69
Malawi;1960;21.42
Malawi;1961;21.62
Malawi;1962;21.42
Malawi;1963;21.11
Malawi;1964;21.25
Malawi;1965;20.98
Malawi;1966;21.69
Malawi;1967;21.54
Malawi;1968;21.24
Malawi;1969;21.78
Malawi;1970;21.63
Malawi;1971;21.26
Malawi;1972;21.48
Malawi;1973;21.53
Malawi;1974;21.06
Malawi;1975;21.3
Malawi;1976;21.34
Malawi;1977;21.84
Malawi;1978;21.59
Malawi;1979;21.57
Malawi;1980;21.63
Malawi;1981;21.29
Malawi;1982;21.54
Malawi;1983;22.46
Malawi;1984;21.62
Malawi;1985;21.31
Malawi;1986;21.51
Malawi;1987;22.33
Malawi;1988;21.97
Malawi;1989;21.54
Malawi;1990;22.28
Malawi;1991;21.89
Malawi;1992;22.39
Malawi;1993;21.94
Malawi;1994;21.98
Malawi;1995;22.3
Malawi;1996;21.96
Malawi;1997;22.03
Malawi;1998;22.38
Malawi;1999;21.69
Malawi;2000;21.71
Malawi;2001;22
Malawi;2002;22.22
Malawi;2003;22.23
Malawi;2004;21.87
Malawi;2005;22.81
Malawi;2006;22.1
Malawi;2007;22.1
Malawi;2008;21.82
Malawi;2009;22.01
Malawi;2010;22.6
Malawi;2011;22.31
Malawi;2012;21.89
Malawi;2013;NA
Malaysia;1825;25.71
Malaysia;1826;NA
Malaysia;1827;NA
Malaysia;1828;NA
Malaysia;1829;NA
Malaysia;1830;NA
Malaysia;1831;NA
Malaysia;1832;NA
Malaysia;1833;NA
Malaysia;1834;NA
Malaysia;1835;NA
Malaysia;1836;NA
Malaysia;1837;NA
Malaysia;1838;NA
Malaysia;1839;NA
Malaysia;1840;25.17
Malaysia;1841;25.28
Malaysia;1842;25.42
Malaysia;1843;25.5
Malaysia;1844;25.01
Malaysia;1845;NA
Malaysia;1846;25.74
Malaysia;1847;25.17
Malaysia;1848;NA
Malaysia;1849;NA
Malaysia;1850;25.24
Malaysia;1851;25.4
Malaysia;1852;25.29
Malaysia;1853;NA
Malaysia;1854;NA
Malaysia;1855;25.39
Malaysia;1856;25.29
Malaysia;1857;NA
Malaysia;1858;25.42
Malaysia;1859;25.51
Malaysia;1860;25.24
Malaysia;1861;25.17
Malaysia;1862;NA
Malaysia;1863;25.37
Malaysia;1864;25.2
Malaysia;1865;25.47
Malaysia;1866;25.43
Malaysia;1867;25.44
Malaysia;1868;25.54
Malaysia;1869;25.39
Malaysia;1870;25.08
Malaysia;1871;25.05
Malaysia;1872;25.42
Malaysia;1873;25.57
Malaysia;1874;25.49
Malaysia;1875;25
Malaysia;1876;25.1
Malaysia;1877;25.66
Malaysia;1878;25.96
Malaysia;1879;25.22
Malaysia;1880;25.34
Malaysia;1881;25.46
Malaysia;1882;25.52
Malaysia;1883;25.4
Malaysia;1884;25.09
Malaysia;1885;25.51
Malaysia;1886;25.3
Malaysia;1887;24.87
Malaysia;1888;25.58
Malaysia;1889;25.71
Malaysia;1890;25.12
Malaysia;1891;25.4
Malaysia;1892;25.14
Malaysia;1893;25.05
Malaysia;1894;25.22
Malaysia;1895;25.41
Malaysia;1896;25.67
Malaysia;1897;25.83
Malaysia;1898;25.45
Malaysia;1899;25.31
Malaysia;1900;25.78
Malaysia;1901;25.48
Malaysia;1902;25.41
Malaysia;1903;25.54
Malaysia;1904;25.2
Malaysia;1905;25.89
Malaysia;1906;25.72
Malaysia;1907;25.54
Malaysia;1908;25.52
Malaysia;1909;25.53
Malaysia;1910;25.43
Malaysia;1911;25.58
Malaysia;1912;25.73
Malaysia;1913;25.41
Malaysia;1914;25.88
Malaysia;1915;25.86
Malaysia;1916;25.25
Malaysia;1917;25.2
Malaysia;1918;25.27
Malaysia;1919;25.78
Malaysia;1920;25.65
Malaysia;1921;25.52
Malaysia;1922;25.56
Malaysia;1923;25.55
Malaysia;1924;25.64
Malaysia;1925;25.43
Malaysia;1926;25.88
Malaysia;1927;25.78
Malaysia;1928;25.76
Malaysia;1929;25.77
Malaysia;1930;26.03
Malaysia;1931;26.14
Malaysia;1932;25.75
Malaysia;1933;25.76
Malaysia;1934;25.56
Malaysia;1935;25.8
Malaysia;1936;25.83
Malaysia;1937;26.04
Malaysia;1938;25.87
Malaysia;1939;25.83
Malaysia;1940;26.06
Malaysia;1941;26.54
Malaysia;1942;26.19
Malaysia;1943;25.7
Malaysia;1944;25.83
Malaysia;1945;25.91
Malaysia;1946;26.24
Malaysia;1947;26.27
Malaysia;1948;26.03
Malaysia;1949;25.98
Malaysia;1950;25.91
Malaysia;1951;26.19
Malaysia;1952;26.17
Malaysia;1953;26.19
Malaysia;1954;25.99
Malaysia;1955;25.87
Malaysia;1956;25.8
Malaysia;1957;26.16
Malaysia;1958;26.37
Malaysia;1959;26.13
Malaysia;1960;26.26
Malaysia;1961;26.04
Malaysia;1962;25.95
Malaysia;1963;26.02
Malaysia;1964;26.04
Malaysia;1965;25.92
Malaysia;1966;26.17
Malaysia;1967;25.93
Malaysia;1968;26.08
Malaysia;1969;26.32
Malaysia;1970;26.19
Malaysia;1971;25.85
Malaysia;1972;26.32
Malaysia;1973;26.35
Malaysia;1974;25.98
Malaysia;1975;25.99
Malaysia;1976;25.85
Malaysia;1977;26.09
Malaysia;1978;26.19
Malaysia;1979;26.26
Malaysia;1980;26.21
Malaysia;1981;26.21
Malaysia;1982;26.18
Malaysia;1983;26.53
Malaysia;1984;25.9
Malaysia;1985;26.12
Malaysia;1986;26.19
Malaysia;1987;26.52
Malaysia;1988;26.36
Malaysia;1989;26.11
Malaysia;1990;26.42
Malaysia;1991;26.33
Malaysia;1992;26.29
Malaysia;1993;26.22
Malaysia;1994;26.28
Malaysia;1995;26.33
Malaysia;1996;26.24
Malaysia;1997;26.56
Malaysia;1998;27.06
Malaysia;1999;26.25
Malaysia;2000;26.37
Malaysia;2001;26.5
Malaysia;2002;26.75
Malaysia;2003;26.58
Malaysia;2004;26.58
Malaysia;2005;26.65
Malaysia;2006;26.58
Malaysia;2007;26.5
Malaysia;2008;26.25
Malaysia;2009;26.64
Malaysia;2010;26.81
Malaysia;2011;26.44
Malaysia;2012;26.62
Malaysia;2013;NA
Mali;1849;27.92
Mali;1850;27.96
Mali;1851;28.2
Mali;1852;NA
Mali;1853;NA
Mali;1854;NA
Mali;1855;NA
Mali;1856;27.82
Mali;1857;NA
Mali;1858;27.96
Mali;1859;28.19
Mali;1860;27.96
Mali;1861;27.84
Mali;1862;27.62
Mali;1863;27.66
Mali;1864;28.13
Mali;1865;28.1
Mali;1866;NA
Mali;1867;NA
Mali;1868;NA
Mali;1869;NA
Mali;1870;NA
Mali;1871;NA
Mali;1872;NA
Mali;1873;NA
Mali;1874;27.99
Mali;1875;27.63
Mali;1876;27.89
Mali;1877;28.24
Mali;1878;28.65
Mali;1879;27.92
Mali;1880;27.88
Mali;1881;28.68
Mali;1882;28.02
Mali;1883;28.29
Mali;1884;27.83
Mali;1885;27.54
Mali;1886;27.62
Mali;1887;27.74
Mali;1888;27.73
Mali;1889;27.48
Mali;1890;27.22
Mali;1891;27.61
Mali;1892;27.99
Mali;1893;28.14
Mali;1894;27.7
Mali;1895;28.33
Mali;1896;27.81
Mali;1897;28.41
Mali;1898;28.03
Mali;1899;28.49
Mali;1900;28.26
Mali;1901;28.14
Mali;1902;28.43
Mali;1903;27.87
Mali;1904;27.54
Mali;1905;27.95
Mali;1906;27.98
Mali;1907;27.42
Mali;1908;28
Mali;1909;27.85
Mali;1910;28.44
Mali;1911;27.8
Mali;1912;28.57
Mali;1913;28.75
Mali;1914;28.61
Mali;1915;28.49
Mali;1916;27.95
Mali;1917;28.09
Mali;1918;27.92
Mali;1919;28.49
Mali;1920;28.31
Mali;1921;28.23
Mali;1922;28.5
Mali;1923;28.34
Mali;1924;28.75
Mali;1925;28.73
Mali;1926;28.82
Mali;1927;28.31
Mali;1928;28.25
Mali;1929;28.37
Mali;1930;28.71
Mali;1931;29.24
Mali;1932;28.89
Mali;1933;28.28
Mali;1934;27.97
Mali;1935;28.34
Mali;1936;28.24
Mali;1937;28.95
Mali;1938;28.52
Mali;1939;28.34
Mali;1940;28.71
Mali;1941;29.11
Mali;1942;28.8
Mali;1943;28.08
Mali;1944;28.65
Mali;1945;28.5
Mali;1946;28.38
Mali;1947;28.84
Mali;1948;28.35
Mali;1949;28.74
Mali;1950;27.9
Mali;1951;28.68
Mali;1952;28.14
Mali;1953;28.34
Mali;1954;28.04
Mali;1955;28.63
Mali;1956;28.37
Mali;1957;28.15
Mali;1958;28.79
Mali;1959;28.66
Mali;1960;28.47
Mali;1961;28.33
Mali;1962;28.4
Mali;1963;28.69
Mali;1964;28.44
Mali;1965;28.19
Mali;1966;28.75
Mali;1967;28.2
Mali;1968;28.54
Mali;1969;29.16
Mali;1970;28.89
Mali;1971;28.51
Mali;1972;28.56
Mali;1973;28.8
Mali;1974;28.09
Mali;1975;28.17
Mali;1976;27.87
Mali;1977;28.82
Mali;1978;28.87
Mali;1979;28.96
Mali;1980;29.14
Mali;1981;28.91
Mali;1982;28.44
Mali;1983;29.28
Mali;1984;28.86
Mali;1985;28.79
Mali;1986;28.52
Mali;1987;29.64
Mali;1988;28.78
Mali;1989;28.77
Mali;1990;29.32
Mali;1991;28.86
Mali;1992;28.57
Mali;1993;28.97
Mali;1994;28.38
Mali;1995;28.9
Mali;1996;29.25
Mali;1997;29.13
Mali;1998;29.49
Mali;1999;28.79
Mali;2000;29.15
Mali;2001;29.31
Mali;2002;29.43
Mali;2003;29.43
Mali;2004;29.43
Mali;2005;29.53
Mali;2006;29.04
Mali;2007;29.2
Mali;2008;28.95
Mali;2009;29.44
Mali;2010;30.13
Mali;2011;29.44
Mali;2012;28.6
Mali;2013;NA
Malta;1753;18.47
Malta;1754;18.51
Malta;1755;18.25
Malta;1756;18.79
Malta;1757;18.54
Malta;1758;17.28
Malta;1759;18.36
Malta;1760;17.94
Malta;1761;18.69
Malta;1762;18.61
Malta;1763;17.92
Malta;1764;18.69
Malta;1765;18.61
Malta;1766;18.56
Malta;1767;18.2
Malta;1768;17.36
Malta;1769;18.31
Malta;1770;18.23
Malta;1771;18.59
Malta;1772;19.6
Malta;1773;18.39
Malta;1774;18.82
Malta;1775;19.01
Malta;1776;18.24
Malta;1777;18.11
Malta;1778;18.78
Malta;1779;18.82
Malta;1780;19.13
Malta;1781;18.7
Malta;1782;18.1
Malta;1783;18.35
Malta;1784;18.31
Malta;1785;17.96
Malta;1786;18.33
Malta;1787;18.58
Malta;1788;18.95
Malta;1789;18.17
Malta;1790;18.6
Malta;1791;18.78
Malta;1792;18.44
Malta;1793;17.9
Malta;1794;18.28
Malta;1795;18.46
Malta;1796;18.58
Malta;1797;18.51
Malta;1798;18.61
Malta;1799;18.71
Malta;1800;18.98
Malta;1801;19.1
Malta;1802;19.16
Malta;1803;18.67
Malta;1804;18.99
Malta;1805;18.06
Malta;1806;18.52
Malta;1807;18.73
Malta;1808;17.48
Malta;1809;17.7
Malta;1810;17.89
Malta;1811;18.28
Malta;1812;17.42
Malta;1813;17.57
Malta;1814;17.17
Malta;1815;17.82
Malta;1816;17.2
Malta;1817;17.76
Malta;1818;18.25
Malta;1819;18.09
Malta;1820;18.4
Malta;1821;18.02
Malta;1822;18.75
Malta;1823;17.98
Malta;1824;18.28
Malta;1825;18.09
Malta;1826;17.95
Malta;1827;18.24
Malta;1828;18.63
Malta;1829;17.95
Malta;1830;18.4
Malta;1831;18.35
Malta;1832;18.05
Malta;1833;18.1
Malta;1834;18.23
